기관유형,기관명,기관코드,하위기관수,총구매액,녹색구매액,구매비율,연도
지방공사지방공단,경기주택도시공사,Z003657,0,17883661143,8541132575,47.8,2022
지방공사지방공단,경기평택항만공사,Z003701,1,85019480,45892480,54.0,2022
지방공사지방공단,강원도개발공사,Z003697,0,9176566233,4223007455,46.0,2022
지방공사지방공단,충북개발공사,Z012838,0,37350571384,12874728840,34.5,2022
지방공사지방공단,충청남도개발공사,Z014086,0,9473274209,4036732535,42.6,2022
지방공사지방공단,전북개발공사,Z003310,0,1308286309,296350385,22.7,2022
지방공사지방공단,전남개발공사,Z009448,0,8126695656,2547462488,31.3,2022
지방공사지방공단,경상북도개발공사,Z003595,0,9055528928,2478791459,27.4,2022
지방공사지방공단,경상북도문화관광공사,Z024360,0,1583188953,460244456,29.1,2022
지방공사지방공단,경남개발공사,B553016,0,3239424244,1311025908,40.5,2022
지방공사지방공단,제주특별자치도개발공사,B551939,0,764304573,739501448,96.8,2022
지방공사지방공단,제주관광공사,B552701,2,182686500,40031000,21.9,2022
지방공사지방공단,제주에너지공사,B552915,0,163561978,66501468,40.7,2022
지방공사지방공단,서울특별시 서울의료원,B552749,0,972131816,102737000,10.6,2022
지방공사지방공단,부산의료원,Z003659,0,452713230,129130500,28.5,2022
지방공사지방공단,대구의료원,Z003660,0,167321200,135160000,80.8,2022
지방공사지방공단,인천의료원,Z003661,0,359008313,174272156,48.5,2022
지방공사지방공단,경기도의료원,Z003667,6,630339845,429708125,68.2,2022
지방공사지방공단,원주의료원,B553359,0,16692740,746300,4.5,2022
지방공사지방공단,강릉의료원,B553374,0,37769550,15725000,41.6,2022
지방공사지방공단,강원도 속초의료원,Z008045,0,131124600,0,0.0,2022
지방공사지방공단,영월의료원,B552526,0,147212800,73547750,50.0,2022
지방공사지방공단,강원도삼척의료원,Z015063,0,8221500,8221500,100.0,2022
지방공사지방공단,청주의료원,Z003669,0,541362177,65959400,12.2,2022
지방공사지방공단,충주의료원,Z003668,0,252078426,72803000,28.9,2022
지방공사지방공단,충청남도 천안의료원,Z003670,0,51224000,51224000,100.0,2022
지방공사지방공단,공주의료원,Z003673,0,67029000,44129000,65.8,2022
지방공사지방공단,충청남도홍성의료원,Z003672,0,826940224,600982204,72.7,2022
지방공사지방공단,충청남도 서산의료원,Z003671,0,589090577,386058377,65.5,2022
지방공사지방공단,전라북도군산의료원,Z003674,0,31550000,29715000,94.2,2022
지방공사지방공단,전라북도남원의료원,Z003675,0,750279797,664478897,88.6,2022
지방공사지방공단,진안군의료원,Z028286,0,25925700,25925700,100.0,2022
지방공사지방공단,전라남도순천의료원,Z003678,0,191977010,75788980,39.5,2022
지방공사지방공단,전라남도 강진의료원,Z003676,0,14485990,14485990,100.0,2022
지방공사지방공단,목포의료원,Z003677,0,26805500,22953500,85.6,2022
지방공사지방공단,경상북도포항의료원,B553352,0,69642000,12940000,18.6,2022
지방공사지방공단,경상북도 안동의료원,Z003680,0,38321000,24145000,63.0,2022
지방공사지방공단,경상북도김천의료원,B553361,0,101227620,18146160,17.9,2022
지방공사지방공단,경상북도 울진의료원,Z003654,0,154410700,55788200,36.1,2022
지방공사지방공단,경상남도마산의료원,Z003682,0,109445950,51737000,47.3,2022
지방공사지방공단,제주특별자치도제주의료원,B552954,0,52247000,8355600,16.0,2022
지방공사지방공단,제주특별자치도 서귀포의료원,B552101,0,66921000,27869000,41.6,2022
지방공사지방공단,서울물재생시설공단,B554408,0,8729727562,2157001368,24.7,2022
지방공사지방공단,경기교통공사,B554399,0,70402310,51813770,73.6,2022
지방공사지방공단,성남시의료원,B553969,0,162146423,21025000,13.0,2022
지방공사지방공단,대구공공시설관리공단,B554808,11,8680645009,3906444092,45.0,2022
지방자치단체출연연구원,서울연구원,Z001817,0,194480600,130827000,67.3,2022
지방자치단체출연연구원,한국지방행정연구원,B310018,0,77012870,47855880,62.1,2022
지방자치단체출연연구원,(재)강원연구원,Z001866,0,5400000,3666000,67.9,2022
지방자치단체출연연구원,재단법인인천연구원,B553930,0,68246200,31871000,46.7,2022
지방자치단체출연연구원,재단법인 울산연구원,Z001375,0,32715900,24003900,73.4,2022
지방자치단체출연연구원,대구경북연구원,Z001860,0,39747570,22905000,57.6,2022
지방자치단체출연연구원,경기연구원,B553479,0,94499900,73959600,78.3,2022
지방자치단체출연연구원,재단법인 충남연구원,Z001851,0,141190000,119460000,84.6,2022
지방자치단체출연연구원,재단법인 대전세종연구원,Z001381,0,103033200,79494900,77.2,2022
지방자치단체출연연구원,충북연구원,Z004829,0,26861700,18841500,70.1,2022
지방자치단체출연연구원,재단법인 전북연구원,Z011888,0,14349900,7529900,52.5,2022
지방자치단체출연연구원,광주전남연구원,B553557,0,61234300,54520200,89.0,2022
지방자치단체출연연구원,재단법인 제주연구원,Z004630,0,58773100,8604000,14.6,2022
지방자치단체출연연구원,경남연구원,B554048,0,34645400,25093800,72.4,2022
지방자치단체출연연구원,부산연구원,Z004827,0,104452400,100205000,95.9,2022
지방자치단체출연연구원,재단법인 대구정책연구원,B554866,0,0,0,0.0,2022
기타공공기관,경제인문사회연구회,B551541,0,36806500,32018500,87.0,2022
기타공공기관,과학기술정책연구원,B090039,0,1732500,1732500,100.0,2022
기타공공기관,건축공간연구원,B554385,0,74462100,74315100,99.8,2022
기타공공기관,국토연구원,B090029,0,64599970,64599970,100.0,2022
기타공공기관,대외경제정책연구원,B090003,0,38470800,34725800,90.3,2022
기타공공기관,산업연구원,B090008,0,9590700,9350700,97.5,2022
기타공공기관,에너지경제연구원,B410018,0,15436000,15436000,100.0,2022
기타공공기관,정보통신정책연구원,B090010,0,11604600,9512000,82.0,2022
기타공공기관,통일연구원,B010002,0,5045800,1610800,31.9,2022
기타공공기관,한국개발연구원,B090001,1,362616290,284281490,78.4,2022
기타공공기관,한국교육개발원,B090027,0,158736750,135376350,85.3,2022
기타공공기관,한국교육과정평가원,Z001788,0,99982400,82850900,82.9,2022
기타공공기관,한국교통연구원,B552071,0,0,0,0.0,2022
기타공공기관,한국노동연구원,B090012,0,19220200,16586000,86.3,2022
기타공공기관,한국농촌경제연구원,B090028,0,71600200,60151900,84.0,2022
기타공공기관,한국법제연구원,B090015,0,141833670,131697670,92.9,2022
기타공공기관,한국보건사회연구원,B090011,0,93251999,88358799,94.8,2022
기타공공기관,한국여성정책연구원,B552118,0,51885000,28507500,54.9,2022
기타공공기관,한국조세재정연구원,B553022,0,188111820,144950220,77.1,2022
기타공공기관,한국직업능력연구원,B554625,0,77176000,41447000,53.7,2022
기타공공기관,한국청소년정책연구원,B551923,0,7349750,4829750,65.7,2022
기타공공기관,한국해양수산개발원,B090014,0,97578180,59615180,61.1,2022
기타공공기관,한국행정연구원,B090006,0,41225800,32906600,79.8,2022
기타공공기관,한국형사법무정책연구원,B554626,0,11973328,11973328,100.0,2022
기타공공기관,한국환경연구원,B554639,0,46009050,45544050,99.0,2022
기타공공기관,한국수출입은행,B190031,0,2638217350,1787853430,67.8,2022
기타공공기관,한국투자공사,B500003,0,183453800,89329000,48.7,2022
기타공공기관,강릉원주대학교 치과병원,ZY00028,0,78925370,11793540,14.9,2022
기타공공기관,강원대학교병원,Z003957,0,606909583,216700399,35.7,2022
기타공공기관,경북대학교병원,B550484,0,665972700,216086900,32.4,2022
기타공공기관,경북대학교치과병원,B553655,0,4357760,4201800,96.4,2022
기타공공기관,경상국립대학교병원,B554581,1,1566554622,300058057,19.2,2022
기타공공기관,국가평생교육진흥원,Z015927,0,99985780,92008980,92.0,2022
기타공공기관,동북아역사재단,B551961,0,25377000,25377000,100.0,2022
기타공공기관,부산대학교병원,B550554,1,1192408890,280589540,23.5,2022
기타공공기관,부산대학교치과병원,Z022991,0,73733300,69494428,94.3,2022
기타공공기관,서울대학교병원,B550297,1,716837995,714472995,99.7,2022
기타공공기관,서울대학교치과병원,B551406,0,155081166,145057815,93.5,2022
기타공공기관,전남대학교병원,B550528,1,2672703000,1835780730,68.7,2022
기타공공기관,전북대학교병원,Z003969,0,994405149,390481917,39.3,2022
기타공공기관,제주대학교병원,ZY00018,0,395908858,194032100,49.0,2022
기타공공기관,충남대학교병원,B550589,1,1685406467,650068367,38.6,2022
기타공공기관,충북대학교병원,B550590,0,4298948784,2076053628,48.3,2022
기타공공기관,한국고전번역원,Z016764,0,33572100,28274500,84.2,2022
기타공공기관,한국사학진흥재단,B340004,0,647051467,454484267,70.2,2022
기타공공기관,한국학중앙연구원,B551458,0,1269691523,136389143,10.7,2022
기타공공기관,과학기술일자리진흥원,B553909,0,79000,79000,100.0,2022
기타공공기관,(재)우체국시설관리단,B552857,0,764749549,326186899,42.7,2022
기타공공기관,광주과학기술원,B550935,0,310719031,117129000,37.7,2022
기타공공기관,국가과학기술연구회,B553455,0,234009960,134588560,57.5,2022
기타공공기관,국립광주과학관,Z025734,0,168093390,93273450,55.5,2022
기타공공기관,국립대구과학관,B553021,0,223222925,152750000,68.4,2022
기타공공기관,국립부산과학관,Z029387,0,550970702,242873242,44.1,2022
기타공공기관,기초과학연구원,Z023367,1,1368266060,776086100,56.7,2022
기타공공기관,대구경북과학기술원,Z010258,0,332453220,48500320,14.6,2022
기타공공기관,울산과학기술원,B553562,0,1389551434,824257284,59.3,2022
기타공공기관,한국여성과학기술인육성재단,B554606,0,113756500,104878500,92.2,2022
기타공공기관,한국건설기술연구원,B090023,0,969800595,159893111,16.5,2022
기타공공기관,한국과학기술기획평가원(KISTEP),Z001312,0,336478500,203825000,60.6,2022
기타공공기관,한국과학기술연구원,B090032,1,89882400,3442000,3.8,2022
기타공공기관,한국과학기술원,B350021,4,4390642030,1381754575,31.5,2022
기타공공기관,한국과학기술정보연구원,Z004831,1,550762662,72397800,13.1,2022
기타공공기관,한국기계연구원,B350011,1,1665793024,522792319,31.4,2022
기타공공기관,한국기초과학지원연구원,B551364,1,95271600,27519200,28.9,2022
기타공공기관,(재)한국나노기술원,Z010691,0,107009100,87184200,81.5,2022
기타공공기관,한국데이터산업진흥원,B553996,0,182752880,110250280,60.3,2022
기타공공기관,한국생명공학연구원,Z004836,0,472317853,201100806,42.6,2022
기타공공기관,한국생산기술연구원,B090021,0,602172918,98153575,16.3,2022
기타공공기관,한국식품연구원,B551553,0,606744090,100919920,16.6,2022
기타공공기관,한국에너지기술연구원,B551184,0,822984946,448541206,54.5,2022
기타공공기관,한국원자력연구원,B551909,0,3705285173,514313183,13.9,2022
기타공공기관,한국원자력의학원,B551913,0,455510950,186553000,41.0,2022
기타공공기관,한국재료연구원,B554384,0,358572560,235412000,65.7,2022
기타공공기관,한국전기연구원,Z004847,0,1759402872,887573989,50.4,2022
기타공공기관,한국전자통신연구원,B090022,0,415696200,158651700,38.2,2022
기타공공기관,한국지질자원연구원,B551176,0,2059768701,957967164,46.5,2022
기타공공기관,한국천문연구원,B090041,0,301095296,129723034,43.1,2022
기타공공기관,한국철도기술연구원,B551201,0,15730000,7974000,50.7,2022
기타공공기관,한국표준과학연구원,B090025,0,452043810,170586200,37.7,2022
기타공공기관,한국한의학연구원,B090018,0,230651465,34522500,15.0,2022
기타공공기관,한국항공우주연구원,Z004843,0,1792354600,320167300,17.9,2022
기타공공기관,한국핵융합에너지연구원,B554383,0,60675000,19157700,31.6,2022
기타공공기관,한국화학연구원,Z004841,1,1874519041,923831774,49.3,2022
기타공공기관,한국국제교류재단,B260004,0,1340000,956000,71.3,2022
기타공공기관,재외동포재단,B260001,0,3974070,3974070,100.0,2022
기타공공기관,북한이탈주민지원재단,Z021143,0,41738000,40738000,97.6,2022
기타공공기관,(사)남북교류협력지원협회,Z014771,0,28305580,28305580,100.0,2022
기타공공기관,대한법률구조공단,B270001,27,68233920,8314000,12.2,2022
기타공공기관,정부법무공단,Z015813,0,26827700,20500700,76.4,2022
기타공공기관,한국법무보호복지공단,B552684,25,103004260,49473200,48.0,2022
기타공공기관,전쟁기념사업회,1290479,0,288795000,620200,0.2,2022
기타공공기관,한국국방연구원,1290476,0,835181719,84501300,10.1,2022
기타공공기관,국방전직교육원,Z028519,0,56940000,7008000,12.3,2022
